tanggal,bulan,bulan_no,lokasi,kelompok,jenis_pemeliharaan,kategori_sparepart,nama_unit,kode_barang,part_number,nama_barang,qty,satuan,biaya,group_desc,class_desc,subclass_desc
2026-01-03,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8207 CF 251-035,340307-010309-0016,48418-37040,BRACKET,2.0,PCS,606262.44,Truck /Bus,Truck /Bus,Hino
2026-01-03,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8207 CF 251-035,370502-000300-0077,,BOLT & NUT M10 X 1.25 X 50MM,16.0,pcs,19776.16,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-03,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8207 CF 251-035,370502-000300-0475,,PLATE WASHER M10,8.0,PCS,1361.92,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-03,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8207 CF 251-035,340307-010313-0031,48435-36020,ATTACHMENT,2.0,Pcs,108625.0,Truck /Bus,Truck /Bus,Hino
2026-01-03,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FINAL DRIVE SYSTEM,BULLDOZER CAT D6G DC-11 342-004,350201-000200-0041,,GEAR OIL RORED HDA-90,20.0,Ltr,694580.0,Pelumas,Pelumas,Oli
2026-01-03,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,BACKHOE LOADER CAT 416 F 361-007,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,5.0,LTR,131775.0,Pelumas,Pelumas,Oli
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,DUMP TRUCK HINO 130HD 251-058,370501-000300-0195,61621-13071,GREASE PUMP,1.0,Pcs,174285.71,Barang & Alat Bengkel,Barang & Alat Bengkel,Alat-alat Bengkel
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,DUMP TRUCK HINO 136 HDX DA 8707 JL 251-061,370501-000300-0195,61621-13071,GREASE PUMP,1.0,Pcs,174285.71,Barang & Alat Bengkel,Barang & Alat Bengkel,Alat-alat Bengkel
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 136 HDX 251-062,370502-000300-0186,,BRAKE FLUID,1.0,Btl,52553.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,DUMP TRUCK ISUZU NPS 254-002,370501-000300-0195,61621-13071,GREASE PUMP,1.0,Pcs,174285.71,Barang & Alat Bengkel,Barang & Alat Bengkel,Alat-alat Bengkel
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,DUMP TRUCK ISUZU NPS 254-003,370501-000300-0195,61621-13071,GREASE PUMP,1.0,Pcs,174285.71,Barang & Alat Bengkel,Barang & Alat Bengkel,Alat-alat Bengkel
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,DUMP TRUCK ISUZU NPS 81 254-004,370501-000300-0195,61621-13071,GREASE PUMP,1.0,Pcs,174285.71,Barang & Alat Bengkel,Barang & Alat Bengkel,Alat-alat Bengkel
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,DUMP TRUCK ISUZU NPS 81 254-005,370501-000300-0195,61621-13071,GREASE PUMP,1.0,Pcs,174285.71,Barang & Alat Bengkel,Barang & Alat Bengkel,Alat-alat Bengkel
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,DUMP TRUCK ISUZU NPS 81 254-005,370502-000300-0186,,BRAKE FLUID,1.0,Btl,52553.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,DUMP TRUCK ISUZU NPS 81 254-006,370501-000300-0195,61621-13071,GREASE PUMP,1.0,Pcs,174285.71,Barang & Alat Bengkel,Barang & Alat Bengkel,Alat-alat Bengkel
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK ISUZU NPS 81 254-006,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,DUMP TRUCK HINO 130 HD 4X4 254-007,370501-000300-0195,61621-13071,GREASE PUMP,1.0,Pcs,174285.71,Barang & Alat Bengkel,Barang & Alat Bengkel,Alat-alat Bengkel
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,DUMP TRUCK HINO 130 HD 4X4 254-008,370501-000300-0195,61621-13071,GREASE PUMP,1.0,Pcs,174285.71,Barang & Alat Bengkel,Barang & Alat Bengkel,Alat-alat Bengkel
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,ARM ROLL ISUZU NPS 81 272-001,340311-010207-0007,8-98037-481-A,ELEMENT FUEL FILTER,1.0,PCS,138676.8,Truck /Bus,Truck /Bus,Isuzu
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,ARM ROLL ISUZU NPS 81 272-001,340311-010207-0010,I8-98159 693-0,ELEMENT FUEL FILTER,1.0,PCS,126053.34,Truck /Bus,Truck /Bus,Isuzu
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ATTACHMENT SYSTEM,ARM ROLL ISUZU NPS 81 272-002,370501-000300-0195,61621-13071,GREASE PUMP,1.0,Pcs,174285.71,Barang & Alat Bengkel,Barang & Alat Bengkel,Alat-alat Bengkel
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,ARM ROLL HINO 136 HDX 272-004,370502-000300-0186,,BRAKE FLUID,1.0,Btl,52553.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,BRAKE SYSTEM,ARM ROLL HINO 136 HDX 272-005,370502-000300-0186,,BRAKE FLUID,1.0,Btl,52553.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,CRAWLER DUMPER PD-5000TA 322-017,350201-000200-0024,,ENGINE OIL 15W-40,5.0,LTR,161500.0,Pelumas,Pelumas,Oli
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,CRAWLER DUMPER PD-5000TA 322-017,370502-000300-0471,61612-01191,PLASTIC STEEL,1.0,Set,14500.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,UNDERCARRIAGE SYSTEM,EXCAVATOR HITACHI ZX130-5G 332-031,330308-060315-0005,YA60032166,"ROLLER,LOWER",2.0,PCS,6610293.0,Excavator,Excavator,Hitachi
2026-01-03,Jan,1,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-011,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-01-03,Jan,1,TANJUNG,MINING,NON RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 260 JD 312-023,340307-050305-0001,25C-001-004-00B,DUST SEAL ( DH-90 ),2.0,PCS,360000.0,Truck /Bus,Truck /Bus,Hino
2026-01-03,Jan,1,TANJUNG,MINING,NON RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 260 JD 312-023,340307-050307-0016,25C-001-002-01,ORING PISTON ROD ( P38 ),2.0,PCS,142000.0,Truck /Bus,Truck /Bus,Hino
2026-01-03,Jan,1,TANJUNG,MINING,RUTIN,AIR CONDITIONING SYSTEM,DUMP TRUCK HINO FM 280 JD 312-027,370502-000300-0263,HFC-134a,FREON,3.0,CAN,176384.88,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-03,Jan,1,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-028,340307-010207-0006,23304-JAE51,FUEL FILTER,1.0,PCS,131367.42,Truck /Bus,Truck /Bus,Hino
2026-01-03,Jan,1,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-028,340307-010207-0008,23304-JAF40,FUEL FILTER,1.0,PCS,233293.88,Truck /Bus,Truck /Bus,Hino
2026-01-03,Jan,1,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-028,340307-040207-0005,15613-EW010,"ELEMENT,OIL FILTER",1.0,PCS,230205.71,Truck /Bus,Truck /Bus,Hino
2026-01-03,Jan,1,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-028,340307-040207-0010,23304-JAC70,ELEMENT FILTER,1.0,PCS,182176.52,Truck /Bus,Truck /Bus,Hino
2026-01-03,Jan,1,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-028,350201-000200-0024,,ENGINE OIL 15W-40,20.0,LTR,635999.6,Pelumas,Pelumas,Oli
2026-01-03,Jan,1,TANJUNG,MINING,RUTIN,ATTACHMENT SYSTEM,EXCAVATOR HITACHI ZX210F-5G 332-026,350202-000200-0001,3207-1602,GREASE,14.0,Kg,479493.0,Pelumas,Pelumas,Grease
2026-01-03,Jan,1,TANJUNG,MINING,RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX210F-5G 332-026,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,35.0,LTR,922425.0,Pelumas,Pelumas,Oli
2026-01-03,Jan,1,TANJUNG,MINING,RUTIN,FRAME BODY & GUARD SYSTEM,EXCAVATOR HITACHI ZX350H-5G 332-033,370502-000300-0092,,BOLT & NUT M12 X 50MM  - 1.75,4.0,PCS,7800.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-03,Jan,1,TANJUNG,MINING,RUTIN,GROUND ENGAGING SYSTEM,EXCAVATOR HITACHI ZX350H-5G 332-037,330308-010310-0023,V39TLHPB,POINT TOOTH TIGER,1.0,Pcs,515639.4,Excavator,Excavator,Hitachi
2026-01-03,Jan,1,BUHUT,MINING,RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX 210 F-5G 332-038,330308-010207-0006,4326739,FILTER FUEL,2.0,Pcs,173966.16,Excavator,Excavator,Hitachi
2026-01-04,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8680 CO 251-041,340307-010304-0006,04311-26050,"CYLINDER KIT, MASTER CLUTCH",1.0,Set,75398.99,Truck /Bus,Truck /Bus,Hino
2026-01-04,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,DUMP TRUCK HINO 130 HD DA 8680 CO 251-041,370502-000300-0186,,BRAKE FLUID,1.0,Btl,54966.16,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-04,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,340307-010306-0060,86520-37020,HORN ASSY 12V,1.0,Pcs,74090.91,Truck /Bus,Truck /Bus,Hino
2026-01-04,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,370502-000300-0583,,TERMINAL BATTERY,1.0,Psg,18478.14,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-04,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,DUMP TRUCK HINO 130 HD DA 8643 CQ 251-045,340307-010313-0044,52203-OW010,CUSHION SUB ASSY,1.0,PCS,150000.0,Truck /Bus,Truck /Bus,Hino
2026-01-04,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,340501-000300-0052,60221-24225,AUTO LAMP DOUBLE BASE 24V-25W,2.0,Pcs,20502.46,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-01-04,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,340307-040313-0016,48217-EV060,LEAF RR NO 7,1.0,PCS,658675.0,Truck /Bus,Truck /Bus,Hino
2026-01-04,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,340307-050213-0009,9019-16309,CENTER BOLT 13'' RR,1.0,PCS,46250.0,Truck /Bus,Truck /Bus,Hino
2026-01-04,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,BULLDOZER CAT D6G DC-11 342-004,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,20.0,LTR,527100.0,Pelumas,Pelumas,Oli
2026-01-04,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,BULLDOZER CAT D6G DC-11 342-004,350201-000200-0028,,ENGINE OIL MEDITRAN S SAE 30,40.0,LTR,1131080.0,Pelumas,Pelumas,Oli
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD 4X4 254-007,371109-000300-0157,61905-07161,SEGEL PLASTIK,2.0,PCS,5000.0,Barang Umum,Barang Umum,Barang Umum
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD 4X4 254-008,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,ARM ROLL ISUZU NPS 81 272-001,330315-010307-0048,VH23300E0550,FINAL FILTER,1.0,PCS,616931.82,Excavator,Excavator,Kobelco
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,FARM TRACTOR KUBOTA M9540 321-003,350201-000200-0041,,GEAR OIL RORED HDA-90,15.0,Ltr,520935.0,Pelumas,Pelumas,Oli
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,FARM TRACTOR KUBOTA M9540 321-003,330217-010207-0002,HH166-4356-0,ELEMENT FUEL FILTER,1.0,PCS,406000.0,Tractor,Tractor,Kubota
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,FARM TRACTOR KUBOTA M9540 321-003,330217-010207-0003,HH1C0-3243-0,CARTRIDGE OIL FILTER,1.0,PCS,288000.0,Tractor,Tractor,Kubota
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,FARM TRACTOR KUBOTA M9540 321-003,330217-010207-0004,HHTA0-3771-0,CARTRIDGE OIL FILTER,2.0,PCS,1014500.0,Tractor,Tractor,Kubota
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,FARM TRACTOR KUBOTA M9540 321-003,330217-010207-0009,1G410-4335-0,SEPARATOR,1.0,PCS,1154000.0,Tractor,Tractor,Kubota
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,FARM TRACTOR KUBOTA M9540 321-003,350201-000200-0024,,ENGINE OIL 15W-40,15.0,LTR,484500.0,Pelumas,Pelumas,Oli
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,FARM TRACTOR KUBOTA M9540 321-003,370502-000300-0597,62301-20035,WATER COOLANT @5LTR,2.0,Gln,113623.6,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,TRANSMISSION SYSTEM,FARM TRACTOR KUBOTA M9540 321-003,350201-000200-0028,,ENGINE OIL MEDITRAN S SAE 30,70.0,LTR,1979390.7,Pelumas,Pelumas,Oli
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX130-5G 332-031,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,30.0,LTR,840203.7,Pelumas,Pelumas,Oli
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,AIR SYSTEM,EXCAVATOR HITACHI ZX 210 LC 332-054,330308-010207-0023,YA00007394,AIR FILTER OUTER,1.0,PCS,625600.0,Excavator,Excavator,Hitachi
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,AIR SYSTEM,EXCAVATOR HITACHI ZX 210 LC 332-054,330308-010207-0024,YA00007606,AIR FILTER INNER,1.0,PCS,297000.0,Excavator,Excavator,Hitachi
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,EXCAVATOR HITACHI ZX 210 LC 332-054,350201-000200-0041,,GEAR OIL RORED HDA-90,25.0,Ltr,868225.0,Pelumas,Pelumas,Oli
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX 210 LC 332-054,330308-010207-0008,4616544,FUEL FILTER,1.0,PCS,118354.55,Excavator,Excavator,Hitachi
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX 210 LC 332-054,330308-010207-0018,4616545,PRIMARY FUEL FILTER,1.0,PCS,181161.09,Excavator,Excavator,Hitachi
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX 210 LC 332-054,330625-040207-0002,4032-64005-0,OIL FILTER,1.0,PCS,340000.0,Compactor,Compactor,Sakai
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,EXCAVATOR HITACHI ZX 210 LC 332-054,350201-000200-0024,,ENGINE OIL 15W-40,25.0,LTR,807500.0,Pelumas,Pelumas,Oli
2026-01-04,Jan,1,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-011,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-01-04,Jan,1,TANJUNG,MINING,NON RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 260 JD 312-021,340307-050304-0006,25C-001-004-00C,U-PACKING SEAL( UHS-90 ),2.0,PCS,360000.0,Truck /Bus,Truck /Bus,Hino
2026-01-04,Jan,1,TANJUNG,MINING,NON RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 260 JD 312-021,340307-050306-0001,25C-001-004-00D,WEARING,2.0,PCS,900000.0,Truck /Bus,Truck /Bus,Hino
2026-01-04,Jan,1,TANJUNG,MINING,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-028,370502-000300-0597,62301-20035,WATER COOLANT @5LTR,2.0,Gln,82590.8,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-04,Jan,1,BUHUT,MINING,NON RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO FM 280 JD 312-036,370502-000100-0001,60109-01031,AIR ACCU KERAS,1.0,Ltr,9000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-04,Jan,1,BUHUT,MINING,RUTIN,ATTACHMENT SYSTEM,EXCAVATOR HITACHI ZX 210 F-5G 332-039,370502-000300-0111,,BOLT & NUT M24 X 150 MM,1.0,PCS,34973.72,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-04,Jan,1,BUHUT,MINING,RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX 210G-5G 332-052,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,7.0,LTR,184485.0,Pelumas,Pelumas,Oli
2026-01-04,Jan,1,BUHUT,MINING,RUTIN,AIR CONDITIONING SYSTEM,BULLDOZER WEA B 220 342-012,370604-050301-0001,3400,V-BELT A40,2.0,PCS,73555.56,Suku Cadang Umum,Suku Cadang Umum,V- Belt
2026-01-04,Jan,1,BUHUT,MINING,NON RUTIN,ELECTRICAL SYSTEM,BULLDOZER WEA B 220 342-012,340501-000300-0047,60201-20120,BATTERY 12V-120A,1.0,Pcs,1465863.99,Umum Kendaraan,Umum Kendaraan,Umum Kendaraan
2026-01-04,Jan,1,BUHUT,MINING,RUTIN,ENGINE SYSTEM,WHEEL LOADER XCMG ZL50GN 362-002,330939-020207-0006,860133763,OIL FILTER,1.0,PCS,155000.0,Wheel Loader,Wheel Loader,XCMG
2026-01-04,Jan,1,BUHUT,MINING,RUTIN,ENGINE SYSTEM,WHEEL LOADER XCMG ZL50GN 362-002,350201-000200-0024,,ENGINE OIL 15W-40,25.0,LTR,794998.5,Pelumas,Pelumas,Oli
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,TRUCK HINO 136 HDX 242-004,370502-000300-0290,,GREASE COUPLER 0 LUAR 15 MM,1.0,PCS,12000.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK HINO 130 HD DA 8206 CF 251-034,370502-000300-0114,,BOLT & NUT M6 X 1.0 X 50MM,4.0,PCS,1700.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,370502-000300-0291,61405-16110,GREASE NEEPLE M10,2.0,Pcs,6652.16,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,340307-010213-0002,48247-25261,CENTER BOLT 10MM X 320MM,1.0,PCS,41492.37,Truck /Bus,Truck /Bus,Hino
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,340307-010313-0016,48202-OW010,LEAF SPRING RR. NO.3,1.0,Pcs,488333.33,Truck /Bus,Truck /Bus,Hino
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,340307-010313-0031,48435-36020,ATTACHMENT,1.0,Pcs,54312.5,Truck /Bus,Truck /Bus,Hino
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,340307-040313-0047,SZ940-85368,SPACER,2.0,PCS,30000.0,Truck /Bus,Truck /Bus,Hino
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,370502-000300-0291,61405-16110,GREASE NEEPLE M10,1.0,Pcs,3326.08,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,340307-050213-0009,9019-16309,CENTER BOLT 13'' RR,1.0,PCS,46250.0,Truck /Bus,Truck /Bus,Hino
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,340307-050213-0010,9993-05216,CENTER BOLT 8'' FR,1.0,PCS,35000.0,Truck /Bus,Truck /Bus,Hino
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,340307-050313-0038,48262-EV012,"LEAF, RR HELPER SPG NO 2",1.0,PCS,475000.0,Truck /Bus,Truck /Bus,Hino
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,340307-050313-0047,48267-EV011,"LEAF,RR HELPER SPG NO 7",1.0,PCS,393237.5,Truck /Bus,Truck /Bus,Hino
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,370502-000300-0114,,BOLT & NUT M6 X 1.0 X 50MM,2.0,PCS,850.0,Barang & Alat Bengkel,Barang & Alat Bengkel,Work Shop
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,EXCAVATOR HITACHI ZX210F-5G 332-029,340307-010311-0002,4038-0030,CABLE ASSY PTO 3.5 MTR,1.0,Pcs,117500.0,Truck /Bus,Truck /Bus,Hino
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,BULLDOZER CAT D7G2 342-006,350201-000200-0071,,HYDRAULIC OIL MEDITRAN SAE 10W,5.0,LTR,131775.0,Pelumas,Pelumas,Oli
2026-01-05,Jan,1,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,BACKHOE LOADER CATTERPILLAR 426F2 361-010,330502-010305-0008,219-8783,KIT ROLLER BEARING,9.0,KIT,1125000.0,B/H Loader,B/H Loader,Caterpillar
2026-01-05,Jan,1,KUMAI,PLANTATION,RUTIN,FRAME BODY & GUARD SYSTEM,DUMP TRUCK ISUZU NPS 81 254-006,371109-000300-0157,61905-07161,SEGEL PLASTIK,1.0,PCS,2500.0,Barang Umum,Barang Umum,Barang Umum
2026-01-05,Jan,1,KUMAI,PLANTATION,RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,DUMP TRUCK HINO 130 HD 4X4 254-007,350201-000200-0040,,GEAR OIL RORED HDA-140,10.0,Ltr,368550.0,Pelumas,Pelumas,Oli
2026-01-05,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 130 HD 4X4 254-007,340307-040207-0017,23304JAF70,ELEMENT FILTER,1.0,PCS,38820.91,Truck /Bus,Truck /Bus,Hino
2026-01-05,Jan,1,KUMAI,PLANTATION,RUTIN,ENGINE SYSTEM,DUMP TRUCK HINO 130 HD 4X4 254-007,340307-050207-0004,17801-JAA80,FILTER AIR,1.0,PCS,85550.0,Truck /Bus,Truck /Bus,Hino
