tanggal,bulan,bulan_no,lokasi,kelompok,jenis_pemeliharaan,kategori_sparepart,tipe_biaya,nama_unit,biaya,keterangan
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,DUMP TRUCK HINO 130HD DA 8476 JJ 251-060,2201719.4,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,DUMP TRUCK HINO 130HD DA 8476 JJ 251-060,110156.08,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK HINO 130HD DA 8476 JJ 251-060,19265.31,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,DUMP TRUCK HINO 130HD DA 8476 JJ 251-060,789.06,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,DUMP TRUCK HINO 130HD DA 8476 JJ 251-060,106000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,DUMP TRUCK HINO 130HD DA 8476 JJ 251-060,57089.02,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,SPAREPART,DUMP TRUCK HINO 130HD DA 8476 JJ 251-060,2427154.14,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,DUMPTRUCK 136 HDX 251-063,4718447.6,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,DUMPTRUCK HINO 136 HDX 251-064,184275.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,DUMPTRUCK HINO 136 HDX 251-064,506605.13,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,DUMPTRUCK HINO 136 HDX 251-064,4718447.6,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,DUMPTRUCK HINO 136 HDX 251-064,105106.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,DUMPTRUCK HINO 136 HDX 251-064,2472.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8606 CL 261-011,2201719.4,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8606 CL 261-011,30650.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8606 CL 261-011,31800.57,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8606 CL 261-011,789.06,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8606 CL 261-011,951124.35,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,4403438.8,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8607 CL 261-012,2000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,286205.13,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,15148.57,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,118062.95,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8597 CN 261-013,789.06,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,2201719.4,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,1563334.5,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,344119.82,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FINAL DRIVE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,255000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SERVICE LUAR,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,3125.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,2812.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,34347.82,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8598 CN 261-014,1897635.82,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8569 CP 262-003,768224.91,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8569 CP 262-003,16425.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,642576.27,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,451460.36,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,10180111.1,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8171 CR 262-006,102950.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,11283150.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,115000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8342 JD 262-007,1729430.56,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,282775.13,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 DA 8343 JD 262-008,25948.6,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,AIR SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,354635.72,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,479115.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,1076423.28,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,451460.36,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,47516.55,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,9304.14,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG 235 JK DA 8110 JI 262-009,3576932.27,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,479115.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,628763.28,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,WHEEL & TYRE SYSTEM,SPAREPART,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,10180111.1,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,TRUCK TANGKI HINO FM 260 DA 8112 JI 262-010,19265.31,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,DIFFENTTIAL & REAR AXLE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,479115.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,628763.28,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,265350.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,565050.9,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRUCK TANGKI HINO FG260JK DA 8381 GB 262-011,342361.11,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,73870.52,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,BRAKE SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,124442.62,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,475256.42,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,314194.2,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,79072.29,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,STEERING SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,33000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8590 CQ 271-001,871284.32,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8508 JG 271-003,73870.52,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8508 JG 271-003,296811.94,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8508 JG 271-003,8883.28,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8508 JG 271-003,168181.82,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8508 JG 271-003,1921000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,434105.13,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,SUSPENSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,73870.52,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,TRANSMISSION SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,173638.6,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,86546.63,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,ARM ROLL HINO 130 HD DA 8337 JJ 271-004,240000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,113596.97,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,SUSPENSION SYSTEM,SPAREPART,TRAILER MITSUBISHI FV 419P DA 9295 CC 311-002,33750.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,86546.63,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,423400.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-040,320000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,TRANSMISSION SYSTEM,SPAREPART,BULLDOZER WEA B 165 YS 342-014,1389108.8,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,DUMP TRUCK HINO 130 HD 25-86 251-057,1800000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,TRUCK TANGKI HINO 130 HD DA 8606 CL 261-011,1800000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,FARM TRACTOR KUBOTA M9540 321-004,7000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX48U-5A-CST 331-001,454075.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX48U-5A-CST 331-001,680361.94,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX48U-5A-CST 331-001,2346938.25,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX33U-5A 331-002,1251700.4,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 48U-5A 331-003,156462.55,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,10514852.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,7702.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,GROUND ENGAGING SYSTEM,SPAREPART,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,205000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,892312.75,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,UNDERCARRIAGE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZAXIS ZX210F - 5G 332-010,80000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,1344785.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,354101.57,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,GROUND ENGAGING SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,205000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,156462.55,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,UNDERCARRIAGE SYSTEM,SPAREPART,EXCAVATOR KOBELCO SK200-10 332-025,2720000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,1673109.37,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,2329979.57,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,584037.5,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,3454.56,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-029,129182.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-034,1877550.6,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-035,574878.67,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-035,954225.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,HYDRAULIC SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX210F-5G 332-035,7006706.4,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-040,1818928.57,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,GROUND ENGAGING SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-040,205000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-041,159037.5,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,RUTIN,ENGINE SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-047,954225.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,ELECTRICAL SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-047,28000.0,PEMAKAIAN PERSEDIAAN Jun 2026
2026-06-30,Jun,6,SUNGAI DANAU,PLANTATION,NON RUTIN,FRAME BODY & GUARD SYSTEM,SPAREPART,EXCAVATOR HITACHI ZX 210 F-5G 332-047,291904.76,PEMAKAIAN PERSEDIAAN Jun 2026
